product_code,quantity_sold,sale_value,date
SKU08570,77,272.74,2025-08-06
SKU08571,52,103.41,2025-06-11
SKU08572,66,347.97,2025-07-03
SKU08573,52,370.81,2025-03-20
SKU08574,92,130.29,2024-11-16
SKU08575,43,172.71,2024-03-23
SKU08576,90,495.25,2025-03-09
SKU08577,22,187.76,2024-01-17
SKU08578,55,380.64,2025-01-03
SKU08579,67,226.91,2025-10-29
SKU08580,99,396.88,2025-11-14
SKU08581,60,384.74,2025-08-04
SKU08582,58,334.21,2025-08-05
SKU08583,12,427.53,2024-09-11
SKU08584,88,469.67,2025-03-31
SKU08585,69,290.41,2025-10-04
SKU08586,84,119.5,2025-07-14
SKU08587,39,199.92,2025-06-16
SKU08588,13,379.39,2025-01-26
SKU08589,41,325.79,2024-11-15
SKU08590,57,89.72,2024-08-07
SKU08591,53,26.57,2025-02-17
SKU08592,12,341.8,2024-02-01
SKU08593,13,126.29,2024-01-16
SKU08594,74,250.34,2025-02-12
SKU08595,97,373.63,2024-06-21
SKU08596,57,281.77,2025-10-10
SKU08597,40,42.57,2024-06-27
SKU08598,80,93.6,2025-07-26
SKU08599,45,110.44,2025-05-11
SKU08600,35,129.67,2024-04-13
SKU08601,3,283.14,2024-11-12
SKU08602,5,252.48,2025-08-10
SKU08603,90,102.38,2024-06-29
SKU08604,11,34.71,2024-05-11
SKU08605,71,86.54,2025-10-24
SKU08606,56,492.21,2024-06-03
SKU08607,10,234.8,2024-12-24
SKU08608,34,433.81,2024-08-22
SKU08609,67,424.53,2024-06-13
SKU08610,72,256.25,2025-03-02
SKU08611,31,353.64,2025-11-07
SKU08612,75,97.18,2025-05-02
SKU08613,71,344.51,2024-07-31
SKU08614,66,136.92,2024-06-05
SKU08615,70,416.2,2024-03-15
SKU08616,41,42.78,2025-03-10
SKU08617,63,386.8,2024-06-26
SKU08618,32,50.87,2025-10-06
SKU08619,20,440.71,2025-09-28
SKU08620,57,152.8,2024-11-07
SKU08621,98,327.54,2024-05-06
SKU08622,50,244.26,2025-01-11
SKU08623,80,183.79,2024-12-10
SKU08624,25,323.08,2024-08-12
SKU08625,12,473.81,2024-01-17
SKU08626,71,21.59,2025-05-11
SKU08627,39,459.51,2025-04-17
SKU08628,17,304.93,2024-11-06
SKU08629,45,403.85,2024-05-16
SKU08630,11,192.55,2025-04-19
SKU08631,70,236.45,2024-08-04
SKU08632,23,434.56,2024-07-14
SKU08633,91,208.01,2024-07-19
SKU08634,70,267.8,2024-12-31
SKU08635,38,11.08,2025-06-11
SKU08636,2,80.14,2025-02-03
SKU08637,86,321.2,2025-06-08
SKU08638,84,358.77,2025-08-12
SKU08639,89,291.72,2024-08-01
SKU08640,79,72.51,2024-12-06
SKU08641,93,223.26,2024-11-24
SKU08642,72,178.19,2024-04-28
SKU08643,37,248.34,2025-02-28
SKU08644,49,435.29,2025-01-07
SKU08645,52,388.15,2025-10-10
SKU08646,33,42.91,2024-06-27
SKU08647,22,445.26,2025-03-07
SKU08648,5,236.41,2025-02-05
SKU08649,18,372.19,2025-01-28
SKU08650,38,70.88,2025-07-19
SKU08651,37,335.69,2024-03-19
SKU08652,94,118.93,2025-02-27
SKU08653,95,219.75,2024-04-27
SKU08654,64,9.41,2025-01-02
SKU08655,10,76.65,2024-04-15
SKU08656,79,46.95,2024-04-14
SKU08657,42,120.63,2024-10-29
SKU08658,48,50.91,2025-09-21
SKU08659,44,346.26,2024-05-27
SKU08660,82,15.49,2024-05-29
SKU08661,87,309.25,2024-09-12
SKU08662,97,71.21,2024-03-22
SKU08663,16,472.64,2024-01-16
SKU08664,54,466.61,2024-07-11
SKU08665,35,113.53,2024-03-14
SKU08666,98,307.6,2024-10-03
SKU08667,28,14.97,2024-03-01
SKU08668,2,465.96,2025-06-19
SKU08669,94,261.97,2025-06-18
SKU08670,13,22.57,2024-12-08
SKU08671,41,171.91,2025-01-29
SKU08672,80,39.35,2024-09-14
SKU08673,59,197.08,2024-07-16
SKU08674,69,335.29,2024-02-22
SKU08675,92,235.48,2025-10-12
SKU08676,53,192.48,2024-09-27
SKU08677,45,60.46,2024-07-19
SKU08678,20,123.22,2025-01-30
SKU08679,24,50.97,2025-01-12
SKU08680,61,403.94,2025-11-06
SKU08681,91,68.48,2025-08-26
SKU08682,94,298.09,2025-06-18
SKU08683,58,172.03,2024-03-28
SKU08684,27,113.76,2025-02-01
SKU08685,26,320.09,2024-06-30
SKU08686,7,229.04,2024-10-09
SKU08687,42,200.67,2025-06-16
SKU08688,47,296.83,2025-07-14
SKU08689,53,246.14,2024-07-08
SKU08690,59,152.44,2024-07-23
SKU08691,38,279.97,2024-02-13
SKU08692,69,335.08,2024-10-26
SKU08693,87,14.32,2025-10-01
SKU08694,92,233.47,2025-11-12
SKU08695,98,29.78,2024-10-05
SKU08696,53,94.02,2025-01-19
SKU08697,15,280.69,2025-09-28
SKU08698,96,433.23,2024-11-06
SKU08699,26,441.52,2025-06-11
SKU08700,48,35.9,2024-09-30
SKU08701,95,210.13,2025-04-26
SKU08702,19,291.92,2025-03-26
SKU08703,9,74.39,2025-06-15
SKU08704,64,382.95,2025-06-14
SKU08705,93,372.37,2025-06-08
SKU08706,54,451.77,2024-01-17
SKU08707,51,5.23,2024-01-30
SKU08708,39,109.13,2025-04-14
SKU08709,4,413.77,2024-10-30
SKU08710,3,335.62,2025-07-08
SKU08711,64,447.3,2024-04-02
SKU08712,29,29.53,2025-07-31
SKU08713,11,298.89,2025-09-22
SKU08714,97,284.95,2025-08-06
SKU08715,58,18.8,2024-06-10
SKU08716,75,257.25,2024-11-23
SKU08717,27,305.15,2024-09-10
SKU08718,97,96.46,2025-03-15
SKU08719,21,137.39,2025-07-24
SKU08720,39,320.53,2025-06-27
SKU08721,95,234.68,2024-04-29
SKU08722,46,429.15,2025-05-28
SKU08723,66,171.85,2025-09-21
SKU08724,91,134.06,2025-07-02
SKU08725,36,492.45,2024-04-06
SKU08726,75,455.66,2025-01-04
SKU08727,82,15.47,2025-02-20
SKU08728,65,385.59,2024-09-13
SKU08729,63,56.06,2024-05-07
SKU08730,99,14.72,2024-12-24
SKU08731,35,137.57,2024-06-04
SKU08732,31,135.4,2025-10-18
SKU08733,28,409.84,2024-02-26
SKU08734,1,355.62,2025-08-04
SKU08735,25,490.82,2025-07-09
SKU08736,43,356.04,2025-11-17
SKU08737,84,209.71,2025-10-14
SKU08738,67,349.76,2024-03-16
SKU08739,63,499.73,2024-06-06
SKU08740,51,355.36,2024-03-25
SKU08741,2,381.08,2024-11-17
SKU08742,82,469.24,2024-11-04
SKU08743,64,57.71,2025-06-13
SKU08744,74,352.69,2024-10-10
SKU08745,69,425.55,2024-02-11
SKU08746,9,477.23,2024-05-13
SKU08747,2,106.27,2025-09-05
SKU08748,34,252.46,2025-10-10
SKU08749,60,340.6,2025-02-07
SKU08750,61,124.49,2025-05-07
SKU08751,31,300.64,2024-08-09
SKU08752,10,129.53,2024-08-16
SKU08753,76,167.4,2025-03-27
SKU08754,36,221.32,2024-11-01
SKU08755,85,265.07,2024-04-28
SKU08756,49,225.23,2025-09-02
SKU08757,70,247.1,2024-11-19
SKU08758,49,150.0,2024-06-07
SKU08759,3,80.32,2024-08-26
SKU08760,74,24.63,2025-01-30
SKU08761,5,98.79,2024-11-15
SKU08762,90,291.39,2024-07-07
SKU08763,61,393.27,2024-11-04
SKU08764,85,85.45,2024-09-05
SKU08765,90,55.17,2025-06-21
SKU08766,26,374.9,2025-05-20
SKU08767,72,153.27,2025-01-28
SKU08768,5,475.8,2025-10-13
SKU08769,15,357.44,2025-02-09
SKU08770,16,164.05,2024-06-29
SKU08771,1,145.48,2024-01-21
SKU08772,16,262.33,2025-11-05
SKU08773,37,40.49,2025-08-05
SKU08774,3,59.72,2025-08-16
SKU08775,52,88.75,2024-06-03
SKU08776,47,387.59,2025-07-12
SKU08777,95,257.41,2024-07-12
SKU08778,13,6.27,2024-08-11
SKU08779,80,337.08,2025-02-02
SKU08780,55,212.42,2024-10-06
SKU08781,21,255.92,2024-01-10
SKU08782,66,107.84,2025-01-10
SKU08783,54,276.34,2025-04-16
SKU08784,27,489.6,2024-05-31
SKU08785,38,37.65,2025-09-07
SKU08786,90,142.67,2024-05-03
SKU08787,58,122.26,2025-07-06
SKU08788,62,125.03,2025-02-27
SKU08789,46,189.97,2025-06-06
SKU08790,89,409.24,2025-05-27
SKU08791,11,456.52,2024-06-19
SKU08792,72,101.91,2025-07-18
SKU08793,8,271.93,2024-05-04
SKU08794,97,318.81,2024-06-23
SKU08795,71,261.39,2025-05-18
SKU08796,64,217.6,2025-01-19
SKU08797,21,96.8,2025-11-14
SKU08798,72,244.62,2025-07-24
SKU08799,63,201.21,2024-04-15
SKU08800,85,397.99,2025-09-28
SKU08801,64,382.04,2025-06-11
SKU08802,20,67.87,2024-02-07
SKU08803,8,45.17,2025-01-29
SKU08804,58,454.17,2025-04-21
SKU08805,46,268.22,2025-04-11
SKU08806,31,429.04,2025-05-19
SKU08807,93,30.02,2024-11-10
SKU08808,9,263.73,2024-10-11
SKU08809,15,270.17,2025-04-08
SKU08810,94,430.49,2025-11-10
SKU08811,26,49.71,2024-09-20
SKU08812,10,120.98,2025-09-01
SKU08813,29,203.86,2025-10-07
SKU08814,80,433.05,2025-03-04
SKU08815,36,469.5,2024-12-30
SKU08816,84,496.37,2024-06-29
SKU08817,37,479.64,2025-10-22
SKU08818,86,3.96,2024-08-31
SKU08819,71,24.81,2024-11-08
SKU08820,23,74.66,2024-03-16
SKU08821,41,175.08,2024-09-18
SKU08822,93,415.13,2024-08-18
SKU08823,80,446.44,2025-01-14
SKU08824,28,94.23,2025-10-07
SKU08825,48,310.21,2024-11-04
SKU08826,38,458.76,2025-01-22
SKU08827,31,232.4,2024-11-20
SKU08828,14,52.67,2025-03-31
SKU08829,97,229.45,2025-05-26
SKU08830,73,188.52,2024-12-08
SKU08831,91,289.25,2025-05-30
SKU08832,88,219.89,2025-03-17
SKU08833,77,9.66,2025-07-02
SKU08834,90,497.0,2025-08-05
SKU08835,29,272.23,2024-09-18
SKU08836,51,237.34,2025-04-07
SKU08837,49,477.35,2025-08-30
SKU08838,43,78.77,2024-08-14
SKU08839,92,95.43,2025-06-06
SKU08840,92,404.2,2024-07-07
SKU08841,72,131.15,2024-07-27
SKU08842,87,399.81,2024-01-13
SKU08843,93,136.5,2024-06-10
SKU08844,5,17.56,2025-07-25
SKU08845,42,258.99,2025-05-07
SKU08846,7,99.15,2025-03-10
SKU08847,42,379.17,2024-01-05
SKU08848,36,320.96,2024-07-20
SKU08849,27,461.88,2025-02-19
SKU08850,58,391.71,2024-01-12
SKU08851,46,91.21,2025-01-31
SKU08852,66,400.28,2024-12-06
SKU08853,25,321.23,2025-01-07
SKU08854,73,334.81,2025-01-12
SKU08855,27,416.3,2024-08-12
SKU08856,1,287.34,2024-06-30
SKU08857,87,233.54,2024-10-23
SKU08858,74,318.68,2024-11-02
SKU08859,42,149.68,2025-03-06
SKU08860,52,92.12,2024-04-27
SKU08861,25,308.68,2024-12-17
SKU08862,54,117.69,2025-08-10
SKU08863,67,40.88,2024-02-15
SKU08864,6,1.28,2024-08-14
SKU08865,58,304.55,2024-12-21
SKU08866,70,181.71,2024-10-20
SKU08867,53,376.4,2024-08-27
SKU08868,66,188.21,2024-12-13
SKU08869,58,243.52,2024-05-20
SKU08870,82,204.14,2024-07-22
SKU08871,87,325.64,2025-10-23
SKU08872,2,178.71,2025-10-03
SKU08873,76,481.92,2024-09-25
SKU08874,22,468.14,2024-11-08
SKU08875,37,424.17,2025-02-21
SKU08876,20,460.23,2024-05-16
SKU08877,24,225.12,2025-09-19
SKU08878,84,268.68,2024-12-16
SKU08879,65,371.3,2024-06-09
SKU08880,65,348.38,2025-10-28
SKU08881,81,445.45,2024-06-21
SKU08882,1,358.45,2024-05-09
SKU08883,94,498.94,2024-03-19
SKU08884,3,174.9,2025-07-22
SKU08885,46,416.67,2024-02-26
SKU08886,55,349.12,2025-02-03
SKU08887,75,346.0,2024-12-28
SKU08888,88,163.59,2024-11-30
SKU08889,86,393.02,2024-05-13
SKU08890,64,450.29,2024-01-14
SKU08891,45,110.06,2024-10-09
SKU08892,26,313.12,2025-10-20
SKU08893,77,196.68,2025-02-24
SKU08894,65,494.78,2024-05-06
SKU08895,24,239.94,2024-08-05
SKU08896,74,114.93,2025-11-10
SKU08897,35,191.55,2025-10-16
SKU08898,24,327.27,2025-05-03
SKU08899,28,38.97,2024-09-16
SKU08900,100,302.2,2024-08-05
SKU08901,80,465.68,2025-10-19
SKU08902,16,425.33,2025-05-03
SKU08903,59,34.77,2025-03-18
SKU08904,81,496.7,2024-04-08
SKU08905,54,349.66,2024-06-30
SKU08906,79,81.98,2024-06-17
SKU08907,16,7.2,2024-08-20
SKU08908,15,86.47,2024-04-02
SKU08909,98,419.25,2025-09-20
SKU08910,11,11.8,2025-04-16
SKU08911,65,117.34,2025-05-30
SKU08912,79,378.9,2024-03-25
SKU08913,90,293.47,2025-11-09
SKU08914,68,391.59,2025-06-02
SKU08915,43,373.33,2025-01-15
SKU08916,69,26.25,2025-02-10
SKU08917,99,446.36,2024-08-19
SKU08918,13,114.29,2024-09-07
SKU08919,10,277.14,2024-03-25
SKU08920,75,322.5,2024-11-14
SKU08921,82,85.15,2024-07-11
SKU08922,98,488.14,2025-09-26
SKU08923,41,244.59,2025-08-23
SKU08924,50,29.76,2025-08-29
SKU08925,87,468.69,2024-10-26
SKU08926,71,293.55,2024-12-23
SKU08927,59,349.9,2025-07-10
SKU08928,39,263.06,2025-03-28
SKU08929,3,417.53,2025-07-16
SKU08930,76,17.53,2025-05-20
SKU08931,7,134.92,2024-03-05
SKU08932,49,235.35,2025-07-19
SKU08933,26,39.23,2024-08-09
SKU08934,33,353.25,2025-04-10
SKU08935,48,197.44,2024-03-12
SKU08936,79,137.06,2025-04-18
SKU08937,2,2.69,2025-11-10
SKU08938,71,360.2,2025-10-16
SKU08939,32,417.07,2024-01-19
SKU08940,4,198.13,2025-06-05
SKU08941,20,282.54,2025-11-13
SKU08942,36,114.62,2025-02-18
SKU08943,32,311.48,2024-12-29
SKU08944,28,7.06,2025-06-11
SKU08945,77,244.83,2024-03-20
SKU08946,1,322.46,2024-07-08
SKU08947,60,459.18,2024-05-27
SKU08948,56,191.29,2025-11-05
SKU08949,35,382.83,2025-03-18
SKU08950,30,299.25,2024-09-21
SKU08951,54,463.58,2025-10-11
SKU08952,36,199.79,2025-05-23
SKU08953,55,160.23,2024-10-27
SKU08954,89,443.68,2025-04-10
SKU08955,80,25.57,2024-12-30
SKU08956,58,69.06,2025-02-02
SKU08957,83,42.12,2025-05-07
SKU08958,65,421.71,2025-06-25
SKU08959,69,6.29,2025-04-24
SKU08960,51,430.97,2024-06-16
SKU08961,22,226.18,2025-08-25
SKU08962,88,3.01,2024-03-31
SKU08963,53,201.42,2024-10-26
SKU08964,100,94.21,2024-06-22
SKU08965,36,312.58,2025-10-07
SKU08966,68,340.0,2025-01-07
SKU08967,36,244.28,2024-01-24
SKU08968,52,21.22,2024-07-19
SKU08969,53,328.41,2024-01-07
SKU08970,82,421.18,2024-01-06
SKU08971,50,360.44,2025-09-21
SKU08972,80,415.15,2024-06-09
SKU08973,41,101.05,2025-08-19
SKU08974,18,444.56,2024-09-04
SKU08975,22,161.77,2024-06-14
SKU08976,66,7.69,2025-03-03
SKU08977,21,421.85,2024-05-24
SKU08978,100,470.97,2025-05-25
SKU08979,44,328.12,2025-06-26
SKU08980,47,116.49,2025-05-23
SKU08981,39,126.62,2024-08-07
SKU08982,29,233.83,2025-10-06
SKU08983,54,449.02,2025-07-29
SKU08984,90,75.65,2024-03-16
SKU08985,85,413.16,2025-10-04
SKU08986,17,146.36,2024-11-14
SKU08987,80,404.48,2024-02-07
SKU08988,60,460.22,2025-07-19
SKU08989,31,214.32,2025-10-03
SKU08990,73,183.16,2025-05-28
SKU08991,95,401.31,2024-09-02
SKU08992,78,265.21,2024-05-19
SKU08993,49,342.54,2024-09-14
SKU08994,2,311.79,2025-09-08
SKU08995,48,77.29,2025-01-15
SKU08996,14,422.55,2025-04-22
SKU08997,59,98.69,2024-07-03
SKU08998,97,466.21,2024-10-29
SKU08999,99,126.04,2025-05-08
SKU09000,58,367.21,2024-06-12
SKU09001,58,143.04,2025-10-05
SKU09002,51,159.57,2024-07-21
SKU09003,84,155.69,2025-02-11
SKU09004,2,374.2,2024-07-28
SKU09005,41,278.85,2024-04-10
SKU09006,83,441.59,2025-03-21
SKU09007,82,154.38,2025-07-14
SKU09008,16,346.3,2025-01-02
SKU09009,4,376.72,2024-08-26
SKU09010,12,76.59,2024-10-17
SKU09011,29,200.89,2025-01-06
SKU09012,7,241.93,2025-03-06
SKU09013,14,178.49,2024-10-06
SKU09014,12,161.73,2025-04-11
SKU09015,99,343.52,2024-11-11
SKU09016,5,108.72,2024-03-17
SKU09017,81,354.99,2024-05-30
SKU09018,32,467.59,2025-01-30
SKU09019,74,283.03,2025-05-10
SKU09020,43,306.11,2024-10-23
SKU09021,81,35.4,2025-10-30
SKU09022,69,432.37,2025-02-10
SKU09023,45,143.44,2024-10-13
SKU09024,9,307.91,2025-05-07
SKU09025,49,489.58,2025-06-19
SKU09026,33,298.16,2025-03-31
SKU09027,100,362.63,2025-05-06
SKU09028,100,223.21,2024-01-09
SKU09029,18,31.12,2024-05-11
SKU09030,9,399.0,2024-03-17
SKU09031,62,18.46,2024-05-10
SKU09032,57,350.63,2025-02-15
SKU09033,29,12.44,2024-03-30
SKU09034,78,431.29,2025-05-12
SKU09035,25,79.66,2025-09-20
SKU09036,15,257.62,2025-09-13
SKU09037,6,298.98,2024-12-19
SKU09038,42,229.32,2024-09-27
SKU09039,29,171.04,2025-01-26
SKU09040,79,234.44,2025-03-07
SKU09041,93,156.4,2025-04-16
SKU09042,4,219.62,2024-11-03
SKU09043,82,180.1,2025-05-22
SKU09044,57,283.54,2024-02-24
SKU09045,49,119.72,2024-02-06
SKU09046,44,494.34,2024-02-24
SKU09047,80,250.93,2025-06-07
SKU09048,75,97.89,2025-04-07
SKU09049,14,239.06,2025-04-22
SKU09050,3,433.34,2024-07-29
SKU09051,62,11.88,2024-08-13
SKU09052,64,340.1,2024-01-07
SKU09053,45,274.44,2025-06-23
SKU09054,82,85.61,2024-07-30
SKU09055,58,408.92,2024-07-07
SKU09056,20,185.07,2024-03-15
SKU09057,58,147.61,2024-04-23
SKU09058,89,414.23,2025-11-09
SKU09059,57,319.62,2025-09-09
SKU09060,77,449.23,2024-05-30
SKU09061,68,315.31,2025-03-11
SKU09062,78,370.67,2024-03-24
SKU09063,97,418.39,2024-07-30
SKU09064,92,28.32,2025-04-05
SKU09065,52,388.25,2024-06-25
SKU09066,37,307.24,2024-11-07
SKU09067,8,35.68,2024-06-07
SKU09068,44,254.78,2024-07-04
SKU09069,98,42.15,2025-04-15
SKU09070,5,368.24,2024-11-04
SKU09071,69,273.7,2024-09-02
SKU09072,31,476.83,2025-01-18
SKU09073,45,92.38,2024-02-11
SKU09074,9,303.41,2024-10-11
SKU09075,32,106.58,2024-10-26
SKU09076,33,307.42,2025-03-11
SKU09077,67,361.6,2025-01-03
SKU09078,30,361.43,2025-04-30
SKU09079,76,407.72,2025-03-11
SKU09080,29,426.92,2025-03-03
SKU09081,3,39.56,2024-06-29
SKU09082,90,172.29,2024-12-05
SKU09083,57,343.87,2025-05-05
SKU09084,30,249.79,2025-05-09
SKU09085,9,96.15,2024-06-11
SKU09086,26,276.8,2025-07-11
SKU09087,2,204.31,2025-03-31
SKU09088,62,195.63,2024-04-01
SKU09089,3,405.07,2024-04-14
SKU09090,46,204.39,2025-03-14
SKU09091,68,14.2,2025-05-12
SKU09092,25,29.97,2024-11-23
SKU09093,51,428.27,2025-10-12
SKU09094,13,480.34,2025-06-24
SKU09095,44,344.52,2025-05-23
SKU09096,35,182.82,2024-09-07
SKU09097,55,469.36,2024-07-09
SKU09098,87,331.74,2024-02-16
SKU09099,9,422.32,2024-09-07
SKU09100,2,383.16,2024-03-04
SKU09101,61,190.19,2024-11-15
SKU09102,41,239.87,2025-06-07
SKU09103,44,93.88,2024-10-18
SKU09104,64,146.72,2024-01-29
SKU09105,31,389.28,2025-10-12
SKU09106,47,447.1,2025-03-12
SKU09107,2,362.51,2025-08-19
SKU09108,96,233.12,2025-08-08
SKU09109,82,44.17,2024-02-16
SKU09110,77,29.42,2025-02-20
SKU09111,69,187.79,2025-08-15
SKU09112,58,232.45,2025-03-26
SKU09113,44,304.95,2025-09-24
SKU09114,74,4.24,2025-07-08
SKU09115,56,494.87,2025-10-19
SKU09116,43,182.61,2024-03-14
SKU09117,89,424.2,2024-02-22
SKU09118,34,267.95,2024-08-20
SKU09119,30,66.09,2024-07-18
SKU09120,71,398.99,2025-11-04
SKU09121,70,355.2,2025-07-02
SKU09122,55,264.19,2024-04-06
SKU09123,67,257.76,2024-02-18
SKU09124,13,44.65,2025-06-05
SKU09125,3,328.27,2024-02-09
SKU09126,26,455.71,2024-06-01
SKU09127,57,47.53,2024-04-15
SKU09128,24,132.49,2025-07-06
SKU09129,53,451.25,2025-11-06
SKU09130,70,142.89,2024-07-29
SKU09131,43,327.32,2024-07-20
SKU09132,60,267.87,2025-03-08
SKU09133,58,298.57,2025-07-18
SKU09134,49,208.48,2024-05-26
SKU09135,42,150.7,2025-05-13
SKU09136,76,25.22,2024-10-08
SKU09137,100,372.4,2024-11-05
SKU09138,66,373.3,2024-02-20
SKU09139,11,335.69,2025-05-09
SKU09140,98,322.17,2025-02-12
SKU09141,90,122.61,2025-09-17
SKU09142,18,12.15,2024-09-29
SKU09143,85,404.55,2025-04-02
SKU09144,100,246.08,2024-04-29
SKU09145,52,154.11,2024-02-15
SKU09146,46,51.86,2024-08-30
SKU09147,44,32.3,2024-11-06
SKU09148,22,175.08,2025-07-15
SKU09149,53,402.56,2024-11-26
SKU09150,59,459.44,2024-01-11
SKU09151,94,448.48,2025-02-27
SKU09152,30,460.08,2024-02-17
SKU09153,8,453.95,2025-01-11
SKU09154,98,264.09,2025-07-21
SKU09155,57,110.49,2024-01-08
SKU09156,73,399.23,2025-06-09
SKU09157,20,107.64,2025-01-04
SKU09158,25,134.34,2025-03-15
SKU09159,19,117.39,2025-07-19
SKU09160,5,257.98,2025-04-28
SKU09161,75,161.59,2024-09-29
SKU09162,79,77.92,2024-05-10
SKU09163,72,227.13,2025-06-04
SKU09164,83,437.08,2025-09-25
SKU09165,87,285.71,2024-04-23
SKU09166,27,439.29,2025-06-15
SKU09167,40,98.74,2025-05-13
SKU09168,96,84.32,2024-12-04
SKU09169,26,288.21,2024-01-21
SKU09170,27,232.2,2024-02-02
SKU09171,62,330.43,2024-05-12
SKU09172,83,397.52,2024-01-26
SKU09173,50,375.9,2024-12-29
SKU09174,42,471.19,2025-08-23
SKU09175,29,199.73,2024-04-01
SKU09176,39,103.99,2025-06-28
SKU09177,60,275.91,2024-08-25
SKU09178,41,56.26,2024-01-18
SKU09179,33,145.14,2024-09-30
SKU09180,83,104.74,2024-10-15
SKU09181,83,198.89,2024-01-27
SKU09182,97,56.5,2025-03-09
SKU09183,16,16.89,2024-04-17
SKU09184,23,328.74,2024-11-19
SKU09185,7,305.51,2025-06-14
SKU09186,26,354.47,2024-04-13
SKU09187,96,330.53,2024-11-27
SKU09188,12,58.03,2024-12-27
SKU09189,72,146.25,2024-10-15
SKU09190,5,65.63,2025-03-19
SKU09191,92,421.64,2024-02-06
SKU09192,69,373.7,2024-12-13
SKU09193,49,101.56,2024-02-12
SKU09194,26,171.31,2024-05-05
SKU09195,5,483.34,2024-01-09
SKU09196,22,297.49,2025-06-09
SKU09197,79,400.78,2024-05-10
SKU09198,13,133.03,2024-11-20
SKU09199,28,105.82,2024-07-02
SKU09200,33,392.17,2024-10-08
SKU09201,23,343.25,2024-02-22
SKU09202,97,340.81,2025-07-06
SKU09203,18,276.76,2025-06-16
SKU09204,30,282.23,2025-01-11
SKU09205,26,368.11,2024-10-21
SKU09206,16,135.73,2024-07-26
SKU09207,77,177.03,2025-10-24
SKU09208,39,435.95,2025-04-21
SKU09209,33,155.12,2024-03-09
SKU09210,26,273.61,2025-03-12
SKU09211,48,351.62,2024-10-27
SKU09212,65,499.96,2024-01-27
SKU09213,38,218.21,2025-09-19
SKU09214,2,214.62,2025-10-15
SKU09215,6,421.45,2025-07-06
SKU09216,46,402.95,2024-04-15
SKU09217,50,365.81,2025-08-08
SKU09218,38,232.15,2025-07-25
SKU09219,88,162.65,2025-09-25
SKU09220,18,304.76,2024-01-11
SKU09221,27,438.24,2025-10-20
SKU09222,41,442.0,2024-08-03
SKU09223,72,55.14,2024-11-16
SKU09224,92,214.75,2025-04-04
SKU09225,74,232.9,2025-06-09
SKU09226,17,488.83,2025-08-01
SKU09227,62,339.32,2024-06-08
SKU09228,29,204.22,2025-04-08
SKU09229,58,14.0,2025-06-05
SKU09230,70,283.13,2025-09-27
SKU09231,78,48.94,2024-09-29
SKU09232,22,417.39,2024-08-28
SKU09233,6,376.51,2025-10-16
SKU09234,26,230.79,2024-06-15
SKU09235,39,215.18,2025-07-22
SKU09236,12,448.77,2025-10-11
SKU09237,99,144.94,2024-11-22
SKU09238,14,125.26,2025-06-12
SKU09239,22,469.66,2024-09-29
SKU09240,51,404.81,2025-01-10
SKU09241,23,410.49,2025-01-09
SKU09242,48,98.4,2024-11-29
SKU09243,71,72.5,2024-01-03
SKU09244,50,13.99,2024-08-30
SKU09245,89,119.28,2025-09-11
SKU09246,13,387.32,2024-02-20
SKU09247,85,120.78,2024-12-15
SKU09248,10,364.82,2024-06-22
SKU09249,55,126.7,2024-04-25
SKU09250,9,198.25,2024-12-26
SKU09251,79,491.6,2024-12-20
SKU09252,52,123.16,2025-10-27
SKU09253,2,188.81,2024-03-16
SKU09254,25,151.24,2024-03-21
SKU09255,13,55.7,2024-08-16
SKU09256,98,245.46,2024-03-12
SKU09257,51,189.97,2025-02-06
SKU09258,58,347.75,2024-08-05
SKU09259,34,408.98,2025-03-27
SKU09260,35,272.58,2025-01-01
SKU09261,3,17.07,2025-08-12
SKU09262,59,309.84,2025-10-31
SKU09263,70,28.64,2025-07-13
SKU09264,48,308.56,2024-11-07
SKU09265,64,342.83,2024-10-24
SKU09266,19,99.69,2024-01-24
SKU09267,67,409.85,2024-04-19
SKU09268,82,455.63,2024-02-21
SKU09269,73,406.73,2024-10-16
SKU09270,76,153.25,2025-03-19
SKU09271,5,293.73,2025-04-11
SKU09272,67,457.49,2024-09-15
SKU09273,11,161.01,2024-11-19
SKU09274,94,410.19,2025-10-12
SKU09275,68,5.73,2024-12-03
SKU09276,69,2.82,2025-07-09
SKU09277,1,380.1,2025-02-25
SKU09278,91,380.96,2024-09-15
SKU09279,92,394.7,2025-09-16
SKU09280,63,465.08,2024-03-05
SKU09281,29,59.84,2024-06-11
SKU09282,82,116.76,2024-06-12
SKU09283,12,451.96,2025-11-08
SKU09284,77,89.44,2024-02-08
SKU09285,41,341.43,2025-10-26
SKU09286,2,265.7,2024-11-15
SKU09287,37,42.51,2024-12-25
SKU09288,45,143.35,2024-09-25
SKU09289,80,260.67,2024-11-19
SKU09290,48,426.32,2024-11-21
SKU09291,24,354.06,2025-08-09
SKU09292,99,311.32,2024-09-13
SKU09293,22,248.52,2024-07-18
SKU09294,100,150.04,2025-03-13
SKU09295,11,60.5,2025-09-01
SKU09296,58,205.13,2024-04-13
SKU09297,46,15.23,2025-01-06
SKU09298,29,106.32,2024-06-12
SKU09299,35,216.81,2024-04-22
SKU09300,15,209.88,2025-09-06
SKU09301,60,23.1,2025-07-02
SKU09302,95,294.94,2024-04-15
SKU09303,42,275.29,2024-12-29
SKU09304,43,39.97,2024-01-21
